# 1:iteration	2:time	3:patch	4:level	5:i	6:j	7:k	8:x	9:y	10:z	11:Bvecx	12:Bvecy	13:Bvecz
640	3.9999999999999425e-01	0	0	140	2	2	-1.4875000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000011e-01	6.6301184272444924e-01	1.1678789622286701e-16
640	3.9999999999999425e-01	0	0	141	2	2	-1.4625000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999944e-01	6.6294443196562014e-01	-5.2174746332420386e-17
640	3.9999999999999425e-01	0	0	142	2	2	-1.4375000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	6.6287617278053201e-01	-2.7614470648653109e-17
640	3.9999999999999425e-01	0	0	143	2	2	-1.4125000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000078e-01	6.6280804435514429e-01	1.7526161332092363e-16
640	3.9999999999999425e-01	0	0	144	2	2	-1.3875000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999989e-01	6.6274063735342859e-01	2.0495256744212237e-16
640	3.9999999999999425e-01	0	0	145	2	2	-1.3625000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999911e-01	6.6267263663947240e-01	5.2428783105629243e-17
640	3.9999999999999425e-01	0	0	146	2	2	-1.3375000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999833e-01	6.6260256255843453e-01	9.5166866567830899e-17
640	3.9999999999999425e-01	0	0	147	2	2	-1.3125000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999956e-01	6.6252870919545193e-01	1.7155198317833751e-16
640	3.9999999999999425e-01	0	0	148	2	2	-1.2875000000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000056e-01	6.6244970750933185e-01	1.0516752811421917e-16
640	3.9999999999999425e-01	0	0	149	2	2	-1.2625000000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999989e-01	6.6236895405026397e-01	-5.1179408764487981e-17
640	3.9999999999999425e-01	0	0	150	2	2	-1.2375000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999933e-01	6.6229338716861452e-01	-4.1820629235914669e-17
640	3.9999999999999425e-01	0	0	151	2	2	-1.2125000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999878e-01	6.6222442607419618e-01	-8.4838289730806271e-17
640	3.9999999999999425e-01	0	0	152	2	2	-1.1875000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999933e-01	6.6216229108374614e-01	-2.0436210761318709e-16
640	3.9999999999999425e-01	0	0	153	2	2	-1.1625000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999950e-01	6.6210725252528047e-01	8.4501775268696865e-17
640	3.9999999999999425e-01	0	0	154	2	2	-1.1375000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000000e-01	6.6205939403620329e-01	1.4781556046288215e-16
640	3.9999999999999425e-01	0	0	155	2	2	-1.1125000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000056e-01	6.6201717588765430e-01	7.9736445718183740e-18
640	3.9999999999999425e-01	0	0	156	2	2	-1.0875000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000067e-01	6.6197912612217413e-01	-2.6909393228402693e-17
640	3.9999999999999425e-01	0	0	157	2	2	-1.0625000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000067e-01	6.6194413314631761e-01	-1.1637331698534145e-16
640	3.9999999999999425e-01	0	0	158	2	2	-1.0375000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999956e-01	6.6191019391843964e-01	-2.2659966151190279e-16
640	3.9999999999999425e-01	0	0	159	2	2	-1.0125000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999978e-01	6.6187761519618338e-01	-1.7007676681263215e-16
640	3.9999999999999425e-01	0	0	160	2	2	-9.8750000000000018e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000089e-01	6.6184496367669532e-01	-2.0816188050132529e-16
640	3.9999999999999425e-01	0	0	161	2	2	-9.6250000000000016e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000067e-01	6.6181120870493881e-01	-2.5403064531441076e-16
640	3.9999999999999425e-01	0	0	162	2	2	-9.3750000000000014e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999978e-01	6.6177481534981819e-01	-8.8797424677768566e-17
640	3.9999999999999425e-01	0	0	163	2	2	-9.1250000000000012e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	6.6173380713600161e-01	5.9480354177361912e-17
640	3.9999999999999425e-01	0	0	164	2	2	-8.8750000000000023e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000089e-01	6.6168600264180510e-01	1.4528358664333365e-17
640	3.9999999999999425e-01	0	0	165	2	2	-8.6250000000000021e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000000e-01	6.6163117259913551e-01	1.1740177332804419e-16
640	3.9999999999999425e-01	0	0	166	2	2	-8.3750000000000019e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000000e-01	6.6157682199790457e-01	3.8416013897700280e-16
640	3.9999999999999425e-01	0	0	167	2	2	-8.1250000000000017e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999961e-01	6.6152737004786966e-01	1.5531039465397882e-16
640	3.9999999999999425e-01	0	0	168	2	2	-7.8750000000000014e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999983e-01	6.6148332768504448e-01	-1.1225472360480082e-16
640	3.9999999999999425e-01	0	0	169	2	2	-7.6250000000000012e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	6.6144459959038449e-01	4.9964551497915362e-17
640	3.9999999999999425e-01	0	0	170	2	2	-7.3750000000000024e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999967e-01	6.6141041089237518e-01	5.9534536241777234e-17
640	3.9999999999999425e-01	0	0	171	2	2	-7.1250000000000022e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999989e-01	6.6137963499528651e-01	-2.3239991334389737e-16
640	3.9999999999999425e-01	0	0	172	2	2	-6.8750000000000019e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999933e-01	6.6135005847531492e-01	-2.2406396373505899e-16
640	3.9999999999999425e-01	0	0	173	2	2	-6.6250000000000017e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999967e-01	6.6132141677639988e-01	7.9625283461363472e-17
640	3.9999999999999425e-01	0	0	174	2	2	-6.3750000000000015e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000000e-01	6.6129348001386201e-01	3.6410788621158183e-16
640	3.9999999999999425e-01	0	0	175	2	2	-6.1250000000000020e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999944e-01	6.6126543089311007e-01	4.3068720733862333e-16
640	3.9999999999999425e-01	0	0	176	2	2	-5.8750000000000017e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999972e-01	6.6123683972497471e-01	2.2208140327173660e-16
640	3.9999999999999425e-01	0	0	177	2	2	-5.6250000000000015e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999922e-01	6.6120763285336359e-01	1.0238213757734301e-16
640	3.9999999999999425e-01	0	0	178	2	2	-5.3750000000000020e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999967e-01	6.6117811204065624e-01	5.3575220658703118e-17
640	3.9999999999999425e-01	0	0	179	2	2	-5.1250000000000018e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000000e-01	6.6114861146741943e-01	-2.1141957828103449e-17
640	3.9999999999999425e-01	0	0	180	2	2	-4.8750000000000016e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999967e-01	6.6111886487508098e-01	-8.6850119942585717e-19
640	3.9999999999999425e-01	0	0	181	2	2	-4.6250000000000020e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000000e-01	6.6108835605047145e-01	-3.0240511657257105e-16
640	3.9999999999999425e-01	0	0	182	2	2	-4.3750000000000018e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000000e-01	6.6105639802690619e-01	-8.8384918555661276e-17
640	3.9999999999999425e-01	0	0	183	2	2	-4.1250000000000016e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	6.6102115433557707e-01	2.7239133998099686e-16
640	3.9999999999999425e-01	0	0	184	2	2	-3.8750000000000021e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000067e-01	6.6097967291290871e-01	6.9786963073370607e-17
640	3.9999999999999425e-01	0	0	185	2	2	-3.6250000000000018e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000044e-01	6.6092791262906625e-01	-1.2983973809420889e-16
640	3.9999999999999425e-01	0	0	186	2	2	-3.3750000000000016e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999939e-01	6.6086156761161030e-01	-1.2388588137608934e-16
640	3.9999999999999425e-01	0	0	187	2	2	-3.1250000000000014e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999883e-01	6.6077625730249956e-01	6.1135958787424628e-17
640	3.9999999999999425e-01	0	0	188	2	2	-2.8750000000000019e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999922e-01	6.6065560395113954e-01	3.1155865818765520e-16
640	3.9999999999999425e-01	0	0	189	2	2	-2.6250000000000016e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	6.6047193917952141e-01	6.2265052045189678e-16
640	3.9999999999999425e-01	0	0	190	2	2	-2.3750000000000018e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000089e-01	6.6018621794236243e-01	7.4318182895600338e-16
640	3.9999999999999425e-01	0	0	191	2	2	-2.1250000000000015e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000078e-01	6.5970462429275867e-01	5.6798779622801542e-16
640	3.9999999999999425e-01	0	0	192	2	2	-1.8750000000000017e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000044e-01	6.5886817943150455e-01	1.6427743417696155e-16
640	3.9999999999999425e-01	0	0	193	2	2	-1.6250000000000018e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000011e-01	6.5740543143325558e-01	1.1824874860570830e-16
640	3.9999999999999425e-01	0	0	194	2	2	-1.3750000000000016e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999978e-01	6.5485132290160331e-01	1.2944709123439485e-16
640	3.9999999999999425e-01	0	0	195	2	2	-1.1250000000000017e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999989e-01	6.5041890149793280e-01	1.3954105846787820e-16
640	3.9999999999999425e-01	0	0	196	2	2	-8.7500000000000164e-03	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000011e-01	6.4279437646561832e-01	1.8152793320466671e-16
640	3.9999999999999425e-01	0	0	197	2	2	-6.2500000000000160e-03	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999994e-01	6.2982964599915470e-01	2.3454697611302060e-16
640	3.9999999999999425e-01	0	0	198	2	2	-3.7500000000000163e-03	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000011e-01	6.0813088367241064e-01	2.4630820278161563e-16
640	3.9999999999999425e-01	0	0	199	2	2	-1.2500000000000163e-03	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999956e-01	5.7262706012088871e-01	2.6026317631463101e-17
640	3.9999999999999425e-01	0	0	200	2	2	1.2499999999999838e-03	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000000e-01	5.1612747827418071e-01	6.7751222879799246e-17
640	3.9999999999999425e-01	0	0	201	2	2	3.7499999999999838e-03	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000011e-01	4.2997931326746408e-01	3.3225871389430074e-16
640	3.9999999999999425e-01	0	0	202	2	2	6.2499999999999839e-03	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999950e-01	3.0914735753100120e-01	4.7527394979256075e-16
640	3.9999999999999425e-01	0	0	203	2	2	8.7499999999999835e-03	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	1.7455925275577494e-01	3.8870593945872521e-16
640	3.9999999999999425e-01	0	0	204	2	2	1.1249999999999984e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	4.4912581846230648e-02	2.4994197464695503e-16
640	3.9999999999999425e-01	0	0	205	2	2	1.3749999999999984e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999944e-01	-6.6200391076177423e-02	2.6354975955504725e-16
640	3.9999999999999425e-01	0	0	206	2	2	1.6249999999999983e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999961e-01	-1.5579728980041502e-01	7.3627502338702480e-17
640	3.9999999999999425e-01	0	0	207	2	2	1.8749999999999985e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999956e-01	-2.2666723456760421e-01	8.9835262586745055e-18
640	3.9999999999999425e-01	0	0	208	2	2	2.1249999999999984e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999817e-01	-2.8257066433865030e-01	4.5983328275387175e-17
640	3.9999999999999425e-01	0	0	209	2	2	2.3749999999999983e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999811e-01	-3.2575257796794760e-01	7.6115626491755487e-18
640	3.9999999999999425e-01	0	0	210	2	2	2.6249999999999985e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999900e-01	-3.5823386145957786e-01	5.0150667053386191e-18
640	3.9999999999999425e-01	0	0	211	2	2	2.8749999999999984e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999983e-01	-3.8189898391280419e-01	-2.2118432274962822e-17
640	3.9999999999999425e-01	0	0	212	2	2	3.1249999999999986e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000078e-01	-3.9863832948844558e-01	-8.8925439430736122e-17
640	3.9999999999999425e-01	0	0	213	2	2	3.3749999999999981e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000211e-01	-4.1010828546789291e-01	-1.7050946423088153e-16
640	3.9999999999999425e-01	0	0	214	2	2	3.6249999999999984e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000289e-01	-4.1777602705454148e-01	-3.0784068313995080e-16
640	3.9999999999999425e-01	0	0	215	2	2	3.8749999999999986e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000200e-01	-4.2268418452824286e-01	-2.9775389573698496e-16
640	3.9999999999999425e-01	0	0	216	2	2	4.1249999999999981e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000178e-01	-4.2560886216109683e-01	-2.9165878491851019e-16
640	3.9999999999999425e-01	0	0	217	2	2	4.3749999999999983e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000100e-01	-4.2730570612815461e-01	-1.4725736295142253e-16
640	3.9999999999999425e-01	0	0	218	2	2	4.6249999999999986e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999939e-01	-4.2828657624060940e-01	-1.2998482193700852e-16
640	3.9999999999999425e-01	0	0	219	2	2	4.8749999999999988e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999956e-01	-4.2884077230427670e-01	5.4004934571467918e-17
640	3.9999999999999425e-01	0	0	220	2	2	5.1249999999999983e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999944e-01	-4.2914177172846962e-01	3.1560926756698755e-16
640	3.9999999999999425e-01	0	0	221	2	2	5.3749999999999985e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000067e-01	-4.2929331989172881e-01	3.1675066918849390e-16
640	3.9999999999999425e-01	0	0	222	2	2	5.6249999999999988e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000111e-01	-4.2934832151384672e-01	2.4724599687420331e-16
640	3.9999999999999425e-01	0	0	223	2	2	5.8749999999999983e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999906e-01	-4.2934365495900073e-01	1.7545812421474055e-16
640	3.9999999999999425e-01	0	0	224	2	2	6.1249999999999985e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999734e-01	-4.2930516056445067e-01	2.1822787105757758e-16
640	3.9999999999999425e-01	0	0	225	2	2	6.3749999999999987e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999667e-01	-4.2923258791695590e-01	5.1663957678492621e-16
640	3.9999999999999425e-01	0	0	226	2	2	6.6249999999999989e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999822e-01	-4.2913442649255840e-01	5.9609041264621607e-16
640	3.9999999999999425e-01	0	0	227	2	2	6.8749999999999992e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999845e-01	-4.2901914084170278e-01	3.5797164613015731e-16
640	3.9999999999999425e-01	0	0	228	2	2	7.1249999999999980e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999833e-01	-4.2889535514895827e-01	2.9309465134575953e-16
640	3.9999999999999425e-01	0	0	229	2	2	7.3749999999999982e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999839e-01	-4.2876914146441858e-01	5.1884305375046553e-16
640	3.9999999999999425e-01	0	0	230	2	2	7.6249999999999984e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999845e-01	-4.2863568980656680e-01	6.0599815771212788e-16
640	3.9999999999999425e-01	0	0	231	2	2	7.8749999999999987e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999939e-01	-4.2848322525108468e-01	4.6833170356537682e-16
640	3.9999999999999425e-01	0	0	232	2	2	8.1249999999999989e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999978e-01	-4.2829382255209247e-01	3.3254977834343814e-16
640	3.9999999999999425e-01	0	0	233	2	2	8.3749999999999991e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000067e-01	-4.2804874300576684e-01	3.1947573304053641e-16
640	3.9999999999999425e-01	0	0	234	2	2	8.6249999999999979e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000056e-01	-4.2771331488061198e-01	3.0615393563000911e-16
640	3.9999999999999425e-01	0	0	235	2	2	8.8749999999999982e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000000e-01	-4.2722298239624645e-01	4.0204734130634605e-16
640	3.9999999999999425e-01	0	0	236	2	2	9.1249999999999984e-02	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000000e-01	-4.2646224636684849e-01	3.0293583887768380e-16
640	3.9999999999999425e-01	0	0	237	2	2	9.3749999999999986e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999889e-01	-4.2535708043959775e-01	5.3582470664904281e-17
640	3.9999999999999425e-01	0	0	238	2	2	9.6249999999999988e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999867e-01	-4.2432004001856560e-01	-3.2302810175787338e-17
640	3.9999999999999425e-01	0	0	239	2	2	9.8749999999999991e-02	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999911e-01	-4.2449758663983617e-01	-1.4216138933118570e-16
640	3.9999999999999425e-01	0	0	240	2	2	1.0124999999999998e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999944e-01	-4.2662858534397818e-01	-3.5721548272262502e-16
640	3.9999999999999425e-01	0	0	241	2	2	1.0374999999999998e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000056e-01	-4.2932150690084137e-01	-4.7682444762242314e-16
640	3.9999999999999425e-01	0	0	242	2	2	1.0624999999999998e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	-4.2931226773276215e-01	-4.5105589998215560e-16
640	3.9999999999999425e-01	0	0	243	2	2	1.0874999999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000011e-01	-4.2842949163663790e-01	-4.8206393749858189e-16
640	3.9999999999999425e-01	0	0	244	2	2	1.1124999999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999928e-01	-4.2723106767803642e-01	-5.0394744036826404e-16
640	3.9999999999999425e-01	0	0	245	2	2	1.1374999999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999828e-01	-4.2605460378091187e-01	-4.9308889327258423e-16
640	3.9999999999999425e-01	0	0	246	2	2	1.1624999999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999811e-01	-4.2518156404840002e-01	-5.5102618002116484e-16
640	3.9999999999999425e-01	0	0	247	2	2	1.1874999999999998e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999833e-01	-4.2455310895696441e-01	-5.6151464105855724e-16
640	3.9999999999999425e-01	0	0	248	2	2	1.2124999999999998e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999883e-01	-4.2428283793755178e-01	-6.0584976060377917e-16
640	3.9999999999999425e-01	0	0	249	2	2	1.2374999999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999939e-01	-4.2435452274819141e-01	-7.3115777754804916e-16
640	3.9999999999999425e-01	0	0	250	2	2	1.2624999999999997e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000044e-01	-4.2481628774757696e-01	-6.8163861479870786e-16
640	3.9999999999999425e-01	0	0	251	2	2	1.2874999999999998e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000111e-01	-4.2605310879800801e-01	-5.5994557363725113e-16
640	3.9999999999999425e-01	0	0	252	2	2	1.3124999999999998e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000111e-01	-4.2855970120961895e-01	-5.9147709426944719e-16
640	3.9999999999999425e-01	0	0	253	2	2	1.3374999999999998e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000133e-01	-4.3272971619340400e-01	-7.3661485354778464e-16
640	3.9999999999999425e-01	0	0	254	2	2	1.3624999999999998e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000067e-01	-4.3901648819134631e-01	-8.0559457010056399e-16
640	3.9999999999999425e-01	0	0	255	2	2	1.3874999999999998e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	-4.4829300375005826e-01	-7.4609443511327910e-16
640	3.9999999999999425e-01	0	0	256	2	2	1.4124999999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	-4.6166420610352121e-01	-6.6134712832263452e-16
640	3.9999999999999425e-01	0	0	257	2	2	1.4374999999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	-4.8025227979779206e-01	-6.4839112980796134e-16
640	3.9999999999999425e-01	0	0	258	2	2	1.4624999999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000111e-01	-5.0517091370393263e-01	-6.3027635782812050e-16
640	3.9999999999999425e-01	0	0	259	2	2	1.4874999999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000067e-01	-5.3736940791653942e-01	-5.6536883955066450e-16
640	3.9999999999999425e-01	0	0	260	2	2	1.5125000000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000067e-01	-5.7745157660018054e-01	-5.3482949949169821e-16
640	3.9999999999999425e-01	0	0	261	2	2	1.5375000000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000067e-01	-6.2547777357910617e-01	-5.5283264721162053e-16
640	3.9999999999999425e-01	0	0	262	2	2	1.5625000000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	-6.8080362533855632e-01	-5.4309529766681938e-16
640	3.9999999999999425e-01	0	0	263	2	2	1.5874999999999997e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000011e-01	-7.4183088028585531e-01	-4.7508737099733118e-16
640	3.9999999999999425e-01	0	0	264	2	2	1.6124999999999998e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000011e-01	-8.0666392003159415e-01	-4.7687100202704921e-16
640	3.9999999999999425e-01	0	0	265	2	2	1.6374999999999998e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	-8.7067651290184256e-01	-4.3739461986009941e-16
640	3.9999999999999425e-01	0	0	266	2	2	1.6624999999999998e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000044e-01	-9.2042678353763674e-01	-3.7471693646650737e-16
640	3.9999999999999425e-01	0	0	267	2	2	1.6874999999999998e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	-9.4909208800099121e-01	-3.2423710331527207e-16
640	3.9999999999999425e-01	0	0	268	2	2	1.7124999999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	-9.6428462871377563e-01	-2.4500534681404527e-16
640	3.9999999999999425e-01	0	0	269	2	2	1.7374999999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000044e-01	-9.7204394635973057e-01	-2.8169614756025904e-16
640	3.9999999999999425e-01	0	0	270	2	2	1.7624999999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	-9.7601190683945349e-01	-3.1230687096298431e-16
640	3.9999999999999425e-01	0	0	271	2	2	1.7874999999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000056e-01	-9.7808179935966733e-01	-2.9691777824343381e-16
640	3.9999999999999425e-01	0	0	272	2	2	1.8124999999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000067e-01	-9.7912321652527246e-01	-2.4163974062800479e-16
640	3.9999999999999425e-01	0	0	273	2	2	1.8375000000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	-9.7958428360579197e-01	-2.0492140654952731e-16
640	3.9999999999999425e-01	0	0	274	2	2	1.8625000000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000056e-01	-9.7976529016898151e-01	-3.3044992569103790e-16
640	3.9999999999999425e-01	0	0	275	2	2	1.8875000000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000056e-01	-9.7989830024633851e-01	-4.1729327403382863e-16
640	3.9999999999999425e-01	0	0	276	2	2	1.9124999999999998e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000044e-01	-9.8004945791624243e-01	-3.5424621961488380e-16
640	3.9999999999999425e-01	0	0	277	2	2	1.9374999999999998e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000044e-01	-9.8017195621992814e-01	-3.5674952345873231e-16
640	3.9999999999999425e-01	0	0	278	2	2	1.9624999999999998e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	-9.8027222081198029e-01	-4.0464284157362569e-16
640	3.9999999999999425e-01	0	0	279	2	2	1.9874999999999998e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	-9.8034895132728717e-01	-3.2729744257558937e-16
640	3.9999999999999425e-01	0	0	280	2	2	2.0124999999999998e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000044e-01	-9.8039988933699362e-01	-3.4643614081854704e-16
640	3.9999999999999425e-01	0	0	281	2	2	2.0374999999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000044e-01	-9.8043801888099469e-01	-4.1818663960055916e-16
