# 1:iteration	2:time	3:patch	4:level	5:i	6:j	7:k	8:x	9:y	10:z	11:rho
320	3.9999999999999697e-01	0	0	189	2	2	4.4750000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	1.2501884123613027e-01
320	3.9999999999999697e-01	0	0	190	2	2	4.5250000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	1.2501003966344668e-01
320	3.9999999999999697e-01	0	0	191	2	2	4.5750000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	1.2500525488349021e-01
320	3.9999999999999697e-01	0	0	192	2	2	4.6250000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	1.2500270312691719e-01
320	3.9999999999999697e-01	0	0	193	2	2	4.6750000000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	1.2500136717641472e-01
320	3.9999999999999697e-01	0	0	194	2	2	4.7250000000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	1.2500068025781536e-01
320	3.9999999999999697e-01	0	0	195	2	2	4.7750000000000004e-01	1.2499999999999997e-02	1.2499999999999997e-02	1.2500033293252491e-01
320	3.9999999999999697e-01	0	0	196	2	2	4.8250000000000004e-01	1.2499999999999997e-02	1.2499999999999997e-02	1.2500016076621162e-01
320	3.9999999999999697e-01	0	0	197	2	2	4.8750000000000004e-01	1.2499999999999997e-02	1.2499999999999997e-02	1.2500007564186083e-01
320	3.9999999999999697e-01	0	0	198	2	2	4.9250000000000005e-01	1.2499999999999997e-02	1.2499999999999997e-02	1.2500003689683511e-01
320	3.9999999999999697e-01	0	0	199	2	2	4.9750000000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	1.2500001359639795e-01
320	3.9999999999999697e-01	0	0	200	2	2	5.0250000000000006e-01	1.2499999999999997e-02	1.2499999999999997e-02	1.2500001359639795e-01
320	3.9999999999999697e-01	0	0	201	2	2	5.0750000000000006e-01	1.2499999999999997e-02	1.2499999999999997e-02	1.2500001359639795e-01
